,Companies,ESG Risk Score,ESG Risk Rating,Opportunities in Clean Tech Sentiment Score,Carbon Emissions Sentiment Score,Water Stress Sentiment Score,Electronic Waste Sentiment Score,Toxic Emissions & Waste Sentiment Score,Human Capital Development Sentiment Score,Privacy and Data Security Sentiment Score,Labor Management Sentiment Score,Governance Sentiment Score,Ticker,Market Capitalisation,Page Count,Sentence Count,Word Count
199,"Match Group, Inc",19.6,Low ESG Risk,0.42559600000000003,0.1732611111111111,0.24135,0.36685,0.0,0.3889666666666666,0.45233652173913075,0.5163219512195122,0.4364088888888889,MTCH,0.01291998017699115,0.07865168539325842,0.06169551708832668,0.053742079567881997
200,Media & Games Invest,22.9,Medium ESG Risk,0.6963970588235293,0.47248571428571423,-0.1057333333333333,0.05994285714285715,0.0,0.7086571428571429,0.3600137499999999,0.535486842105263,0.5296630769230766,M8G.DE,0.00024291675818584072,0.07303370786516854,0.06546826453617399,0.061987119559572035
201,MEDIA DO Co Ltd,32.1,High ESG Risk,0.5182107142857141,0.4979071428571428,0.0,0.6543599999999999,0.0,0.497138775510204,0.47278150684931497,0.44376230769230746,0.5223739316239312,3678.T,0.00013274054309734512,0.14887640449438203,0.26542387927208166,0.2768970084138361
202,Megaport Ltd,22.3,Medium ESG Risk,0.4118,0.32044285714285714,0.0,0.6756599999999999,0.0,0.4525116666666666,0.2198555555555557,0.2989644628099172,0.31687172413793074,MGPPF,0.000655381578761062,0.32303370786516855,0.18242343541944075,0.22529084865482496
203,Meituan,26.4,Medium ESG Risk,0.5084172839506172,0.22504000000000005,0.06797857142857143,0.3993244444444444,-0.3372,0.5869027149321265,0.35042914979757095,0.36531583924349864,0.4309026132404178,3690.HK,0.05486725663716814,0.7921348314606742,0.4536173990235242,0.5458021709774592
204,Mensch und Maschine Software,23.6,Medium ESG Risk,0.5552642857142858,0.532975,0.0,0.3818666666666667,0.0,0.42395263157894725,0.22681333333333334,0.28030760869565213,0.34561506024096417,MUM.DE,0.0004647440212389381,0.21348314606741572,0.13204616067465602,0.13944505037914198
205,"Mercadolibre, Inc",21.9,Medium ESG Risk,0.6738099999999997,0.4482095238095238,-0.1366,0.19185555555555556,0.0,0.3905500000000001,0.3147214285714286,0.36619999999999997,0.55678,MELI,0.026171923030088494,0.07865168539325842,0.03661784287616511,0.03079879505557287
206,"Mercari, Inc",29.4,Medium ESG Risk,0.6350833333333334,0.4267928571428571,0.0,0.20327142857142855,0.0,0.5378666666666666,0.4716942857142858,0.5473103448275863,0.6063666666666668,4385.T,0.0017700164415929203,0.16573033707865167,0.03794940079893475,0.04602939648904124
207,Mercell Holding,23.2,Medium ESG Risk,0.5637343749999999,0.5694666666666667,0.0,0.5179199999999999,0.0,0.31870212765957445,0.27982769230769233,0.3111126213592234,0.2937475206611569,MRCEL.OL,7.985587314159292e-05,0.23314606741573032,0.17620949844651576,0.1844032408850109
208,"Meta Platforms, Inc",32.4,High ESG Risk,0.5990415929203542,0.3308062499999999,0.46997142857142865,0.3432833333333333,-0.06124,0.5105171428571429,0.3945333333333332,0.5497268292682924,0.43366666666666664,FB,0.2685840707964602,0.14887640449438203,0.09609409675987572,0.09041627713721824
209,Micro Focus International,15.0,Low ESG Risk,0.6004940677966102,0.3892748387096771,0.47546666666666665,0.4021272727272729,0.0,0.37436762589928047,0.3305776470588232,0.22479038461538461,0.3007087597571552,MFGP,0.0007980200212389381,0.6966292134831461,0.6755437194851309,0.6795925521969461
210,Microsoft Corp,13.8,Low ESG Risk,0.5252748633879785,0.2461441235059762,0.21420129533678778,-0.06857136150234754,-0.36715000000000003,0.38423780487804887,0.23820080862533666,0.25810379746835443,0.2317839416058394,MSFT,1.0,0.3342696629213483,0.3317798490901021,0.292283421626675
211,Mimecast Ltd,25.9,Medium ESG Risk,0.6346999999999999,0.5014333333333333,0.0,-0.5859,0.0,0.437035294117647,0.4550419354838709,-0.0086,0.5394090909090911,53M.F,0.002416748042477876,0.09550561797752809,0.03550821127385708,0.032597122675807624
212,Mindtree Ltd,18.0,Low ESG Risk,0.6413105263157893,0.19441739130434782,-0.0034615384615384673,-0.3796461538461538,-0.53195,0.0613375,0.5334559523809523,0.4691507936507937,0.47925871559633015,MINDTREE.NS,0.0042051950654867255,0.22191011235955055,0.0887705281846427,0.1072764100966033
213,Mintra Holding,24.8,Medium ESG Risk,0.36798409090909084,0.42375000000000007,0.0,-0.05823999999999999,-0.1027,0.33253414634146344,0.338028787878788,0.30458010752688164,0.34445555555555524,MNTR.OL,3.432725165044248e-05,0.3595505617977528,0.19307589880159787,0.20180222291471903
214,"Mitsubishi Research Institute, Inc",21.5,Medium ESG Risk,0.5732733333333333,0.8442593749999999,0.6236333333333333,0.4530333333333334,0.0,0.4326217821782181,0.5107873684210524,0.45477536231884064,0.3757052631578947,3636.T,0.00023653649796460176,0.09269662921348315,0.12627607634265423,0.13849719538797134
215,mixi Inc,25.3,Medium ESG Risk,0.6354060606060606,-0.09534999999999999,0.8834,0.5156999999999999,0.0,0.49300000000000016,0.17508372093023253,0.361605617977528,0.4890514285714283,2121.T,0.00058240896460177,0.12640449438202248,0.16289391921881935,0.19788095980056092
216,"Mobvista, Inc",28.3,Medium ESG Risk,0.4635318181818184,-0.10494137931034483,0.16496666666666668,0.14945769230769232,-0.34486,0.5257073170731709,0.2870442553191487,0.3648651982378854,0.40644705882352905,1860.HK,0.0005142560163716814,0.46348314606741575,0.28894806924101196,0.32934714864443754
217,Model N Inc,23.7,Medium ESG Risk,0.43731428571428577,0.20892272727272723,0.18213333333333334,0.0,0.0,0.46171428571428574,0.3891468085106382,0.4660342857142857,0.5323517857142858,MODN,0.00043751478938053095,0.047752808988764044,0.036395916555703504,0.03644697205775423
218,Modern Times Group MTG,13.5,Low ESG Risk,0.6947076923076924,0.34043617021276595,0.8126,0.6414,0.48144999999999993,0.572609090909091,0.35977870370370363,0.4965591397849461,0.39104,MTG-B.ST,0.0007138317796460177,0.19662921348314608,0.10785619174434088,0.10123870364599563
219,"Momentive Global, Inc",22.3,Medium ESG Risk,0.6311198113207549,0.47121855670103113,0.43857741935483874,0.18946388888888888,0.5394766666666668,0.74166875,0.724141935483871,0.7054883333333333,0.5880367346938775,MNTV,0.001120174782300885,0.24719101123595505,0.10186418109187749,0.11111976732107615
220,"Money Forward, Inc",24.5,Medium ESG Risk,0.5295867924528302,0.0,0.0,0.2553,0.0,0.40882692307692303,0.42072187499999975,0.4193326732673267,0.3672791666666665,3994.T,0.0010897056672566372,0.21348314606741572,0.1442521083000444,0.1302716318687026
221,Moneysupermarket Group,20.8,Medium ESG Risk,0.5156035714285716,0.32835204081632646,0.8979,0.1787,0.0,0.3942283950617283,0.32748728070175404,0.30528506493506496,0.4018743727598568,MONY.L,0.0005448953234513275,0.22752808988764045,0.4442964935641367,0.4418951906097434
222,Mphasis Ltd,22.6,Medium ESG Risk,0.6307931034482759,0.6193363636363639,0.2588888888888889,0.1392818181818182,0.0,0.22653913043478258,0.20800579710144923,0.4243109589041097,0.42814326923076923,MPHASIS.NS,0.003476831824778761,0.14325842696629212,0.08166888592987129,0.08724161213254389
223,msg life ag,22.3,Medium ESG Risk,0.5256727272727273,0.4404,0.0,0.4104666666666667,0.4019,0.20737647058823536,0.21192878787878788,0.14806944444444442,0.14332268907563028,MSGL.HM,5.886821004424779e-05,0.21629213483146068,0.18331114070128718,0.18506544094733562
224,MTI Ltd,24.9,Medium ESG Risk,0.5800544642857142,0.18722087912087904,0.24762473118279563,0.17965119047619044,-0.20014347826086953,0.3707431818181817,0.43266666666666664,0.5477581081081077,0.4427578947368422,9438.T,9.709399274336283e-05,0.2612359550561798,0.21149578339991124,0.18459800560922407
225,Nagarro,21.6,Medium ESG Risk,0.42915483870967724,0.20834999999999998,0.34580000000000005,0.11911111111111111,0.0,0.3497391891891893,0.20943360655737714,0.2932890350877194,0.3070051813471499,NA9.DE,0.0009708166765486726,0.33146067415730335,0.34820239680426096,0.3697738132336138
226,NAVER Corp,15.6,Low ESG Risk,0.5813499999999997,0.3746229885057472,0.4893,0.13918124999999998,0.0,0.5335025974025974,0.4205146453089246,0.49648156424580997,0.452969019607843,035420.KS,0.017244167244690266,0.15168539325842698,0.24101198402130491,0.2795263321907136
227,NCC Group,24.4,Medium ESG Risk,0.5625774193548385,0.42714716981132067,0.4939,0.3667,0.0,0.4284671875000002,0.4510191094619668,0.411525798525798,0.4307214012738853,NCC.L,0.0003435944710619469,0.550561797752809,0.5397248113626276,0.6152422873169212
228,NCsoft Corp,12.2,Low ESG Risk,0.5571888888888888,0.25588888888888894,0.42447500000000005,0.34,0.0,0.6990200000000002,0.5035698113207548,0.669904761904762,0.6544241379310345,036570.KS,0.0033906784199115043,0.2247191011235955,0.05614735907678651,0.08023008206087047
229,Nearmap Ltd,24.8,Medium ESG Risk,0.3806923076923078,0.24013,-0.18935555555555558,0.2268333333333334,0.0,0.4890245614035087,0.3662369696969696,0.3766604026845637,0.3995627586206892,NEA.AX,0.00024024127,0.1797752808988764,0.26742121615623615,0.2714825490807105
230,NEC Networks & System Integration Corp,18.0,Low ESG Risk,0.5472063218390804,0.26239999999999997,-0.02537529411764705,0.08494814814814813,0.09245135135135132,0.44902363636363607,0.39068396946564893,0.4510967828418227,0.37515123966942115,1973.T,0.0009232824380530974,0.3202247191011236,0.43209054593874835,0.45938506284408437
231,Nemetschek,23.6,Medium ESG Risk,0.6241386363636364,0.3535444444444445,0.5789,0.2765714285714286,0.0,0.2607307692307692,0.2993102564102564,0.39622499999999994,0.3945333333333333,NEM.DE,0.0049868295566371686,0.0898876404494382,0.08943630714602752,0.07188116754960008
232,Neptune Co,26.4,Medium ESG Risk,0.3591608108108109,0.1914492385786802,0.0980625,0.23370689655172414,-0.21075,0.27390738255033564,0.24012842105263157,0.18842310606060605,0.2583587699316627,217270.KQ,0.00015485221495575223,0.37359550561797755,0.44274300932090543,0.3307299781863509
233,Neptune Co,26.4,Medium ESG Risk,0.3591608108108109,0.1914492385786802,0.0980625,0.23370689655172414,-0.21075,0.27390738255033564,0.24012842105263157,0.18842310606060605,0.2583587699316627,217270.KQ,0.00015485221495575223,0.37359550561797755,0.44274300932090543,0.3307299781863509
234,Neptune Co,26.4,Medium ESG Risk,0.3591608108108109,0.1914492385786802,0.0980625,0.23370689655172414,-0.21075,0.27390738255033564,0.24012842105263157,0.18842310606060605,0.2583587699316627,217270.KQ,0.00015485221495575223,0.37359550561797755,0.44274300932090543,0.3307299781863509
235,Neptune Co,26.4,Medium ESG Risk,0.3591608108108109,0.1914492385786802,0.0980625,0.23370689655172414,-0.21075,0.27390738255033564,0.24012842105263157,0.18842310606060605,0.2583587699316627,217270.KQ,0.00015485221495575223,0.37359550561797755,0.44274300932090543,0.3307299781863509
236,Net One Systems Co Ltd,21.5,Medium ESG Risk,0.6315705882352941,0.5743,0.8402,0.0,0.0,0.6329532258064516,0.69026640625,0.5603885714285711,0.5923216981132077,7518.T,0.0009131523075221238,0.15730337078651685,0.12627607634265423,0.14428819985457567
237,Netcompany Group,17.5,Low ESG Risk,0.5614395061728394,0.15243679245283015,0.13884,0.24025454545454542,0.0,0.5463658536585364,0.41752553191489383,0.41645271317829463,0.42436758620689646,NETC.CO,0.0014740592907079646,0.25842696629213485,0.1941855304039059,0.1772294068764932
238,Netcompany Group,17.5,Low ESG Risk,0.5614395061728394,0.15243679245283015,0.13884,0.24025454545454542,0.0,0.5463658536585364,0.41752553191489383,0.41645271317829463,0.42436758620689646,NETC.CO,0.0014740592907079646,0.25842696629213485,0.1941855304039059,0.1772294068764932
239,Netcompany Group,17.5,Low ESG Risk,0.5614395061728394,0.15243679245283015,0.13884,0.24025454545454542,0.0,0.5463658536585364,0.41752553191489383,0.41645271317829463,0.42436758620689646,NETC.CO,0.0014740592907079646,0.25842696629213485,0.1941855304039059,0.1772294068764932
240,Netcompany Group,17.5,Low ESG Risk,0.5614395061728394,0.15243679245283015,0.13884,0.24025454545454542,0.0,0.5463658536585364,0.41752553191489383,0.41645271317829463,0.42436758620689646,NETC.CO,0.0014740592907079646,0.25842696629213485,0.1941855304039059,0.1772294068764932
241,"NetEase, Inc",15.0,Low ESG Risk,0.5802072072072074,0.27380000000000004,0.15023333333333333,0.08225238095238094,0.1092,0.561647619047619,0.5685908675799085,0.5484336448598135,0.5402222222222222,NTES,0.028142512254867257,0.21910112359550563,0.1353750554815801,0.13778955022333023
242,"NetEase, Inc",15.0,Low ESG Risk,0.5802072072072074,0.27380000000000004,0.15023333333333333,0.08225238095238094,0.1092,0.561647619047619,0.5685908675799085,0.5484336448598135,0.5402222222222222,NTES,0.028142512254867257,0.21910112359550563,0.1353750554815801,0.13778955022333023
243,"NetScout Systems, Inc",20.6,Medium ESG Risk,0.6062899999999999,0.2923142857142857,0.0,0.18501764705882354,-0.63064,0.3625,0.3979666666666665,0.37185000000000007,0.411934090909091,NTCT,0.0010332975575221238,0.07865168539325842,0.052818464269862406,0.048496416329074477
244,Network International Holdings,15.9,Low ESG Risk,0.3789521739130433,0.12224468085106387,0.6597,0.16602799999999998,0.0,0.45117421383647804,0.26947179487179485,0.36111862284820007,0.3755813265306116,NETW.L,0.0008653242504424778,0.6460674157303371,0.6353750554815801,0.6644723174405318
245,New Work,23.3,Medium ESG Risk,0.411568,0.3194824324324325,0.6746,-0.06063333333333335,0.0,0.36315454545454545,0.39550491803278665,0.3833863636363637,0.3930428571428573,NWSE.V,0.00048754498008849557,0.16292134831460675,0.10275188637372393,0.10174509192894983
246,Newgen Software Technologies Ltd,21.8,Medium ESG Risk,0.6908,0.0,0.0,0.0,0.0,0.69555,0.1027,0.0,0.0,NEWGEN.NS,0.0002101114325221239,0.02247191011235955,0.01087438970261873,0.014724213150514179
247,Nexi SpA,13.1,Low ESG Risk,0.5510661538461539,0.4007346153846153,0.4197363636363637,-0.07423809523809524,-0.29383333333333334,0.48844230769230773,0.26571578947368424,0.4070490066225165,0.3703563636363634,NEXX,0.0058424750442477875,0.3089887640449438,0.1353750554815801,0.1538641321283889
248,NHN Corp,19.3,Low ESG Risk,0.5557622222222223,0.3479492957746479,-0.037377777777777774,-0.19388461538461538,0.0,0.5781819444444443,0.4598247191011237,0.5555316770186335,0.4700011904761903,181710.KS,0.0004797393787610619,0.14606741573033707,0.2134931202840657,0.24872104497766698
249,NICE Ltd,15.0,Low ESG Risk,0.5749860465116279,0.4095108695652174,0.60695,-0.14400714285714286,-0.260425,0.2577175,0.6274764705882356,0.5233586666666665,0.5257696969696973,NICE,0.006327344481415929,0.08707865168539326,0.10474922325787839,0.10471200789446349
250,Nintendo Co Ltd,17.8,Low ESG Risk,0.5779916666666666,0.389475,0.6705,-0.04844999999999999,0.0,0.656475,0.51473,0.5774111111111112,0.6464125000000001,NTDOY,0.026529364276106193,0.028089887640449437,0.029072347980470484,0.02479354939233406
251,NNIT,13.3,Low ESG Risk,0.37032999999999994,-0.01761111111111111,0.0,0.07780000000000002,0.0,0.3683571428571429,0.19346,0.21403703703703705,-0.0508638888888889,NNIT.CO,0.00015169160712389382,0.05337078651685393,0.03462050599201065,0.029292614521657837
252,"Nomura Research Institute, Ltd",14.6,Low ESG Risk,0.48939629629629633,0.29471212121212115,-0.228,-0.41000000000000003,0.0,0.4975181818181818,0.4663707692307693,0.35078000000000004,0.3312483870967742,NRILY,0.008466577897345133,0.19101123595505617,0.08033732800710164,0.08874779266645892
253,Northern Data,27.7,Medium ESG Risk,0.41393888888888886,0.838025,0.0,0.18185416666666662,0.0,0.1415354166666667,0.21580546875000003,0.21352000000000002,0.19606441441441427,NB2.DE,0.0006533659575221239,0.17415730337078653,0.24811362627607633,0.26931416848447076
254,"NortonLifeLock, Inc",15.2,Low ESG Risk,0.42702432432432424,0.29749777777777775,0.2640857142857143,0.198975,0.0,0.38128749999999995,0.45576195652173895,0.43573235294117646,0.44081010101010115,NLOK,0.006992630484955752,0.10955056179775281,0.09454061251664447,0.08369040199439078
255,NTT DATA Corp,21.5,Medium ESG Risk,0.3519509090909091,0.9915,0.3403,-0.6249,0.0,0.5319051282051285,0.5092147435897434,0.4611365853658538,0.5031904761904761,NTDTY,0.012083941267256638,0.056179775280898875,0.07146027518863737,0.06958294380388491
256,"Nuance Communications, Inc",17.7,Low ESG Risk,0.5031499999999999,0.259125,-0.1686,0.2732,0.0,0.5204538461538462,0.47321560693641634,0.44115416666666657,0.4702661764705882,NUAN,0.007912575773451327,0.15730337078651685,0.06702174877940524,0.05701412693466293
257,Nuix Ltd,19.5,Low ESG Risk,0.41114999999999996,0.02635312499999999,0.18798666666666664,0.31065000000000004,0.0,0.35488,0.22849120879120882,0.22734029850746268,0.3607337264150949,NXL.AX,0.00015713524902654868,0.4438202247191011,0.3175765645805593,0.32665939545029604
258,Nutanix Inc,19.2,Low ESG Risk,0.3907500000000001,0.1405076923076923,0.73675,0.07274285714285712,0.0,0.42035,0.45314,0.311690909090909,0.3829913043478261,NTNX,0.0025267494513274338,0.1151685393258427,0.04860186418109188,0.04114080191129116
259,Okta Inc,14.9,Low ESG Risk,0.7334129032258064,0.5641,0.0,0.7777800000000001,0.0,0.53041,0.4669272727272727,0.478875,0.7403333333333334,OKTA,0.010231694725663716,0.0449438202247191,0.027740790057700842,0.026053027942245767
260,"OneSpan, Inc",22.3,Medium ESG Risk,0.0,0.0,0.0,0.296,0.0,0.8262999999999999,0.0,0.4767,0.728925,OSPN,0.00026337206371681416,0.0028089887640449437,0.002663115845539281,0.0017788511478134413
261,Open Text Corp,15.0,Low ESG Risk,0.39407843137254894,0.3542178082191779,0.14049090909090908,0.11501538461538462,0.0,0.3870199999999999,0.3724303278688524,0.41300375,0.4606078651685393,OTEX,0.005136483228318584,0.11797752808988764,0.11007545494895694,0.10407577646203386
262,Optim Corp,25.6,Medium ESG Risk,0.8378,0.0,0.0,0.0,0.0,0.66435,0.1866708333333333,0.25987272727272726,0.2364780303030304,3694.T,0.00021745278004424779,0.03932584269662921,0.039280958721704395,0.04042666458917628
263,Oracle Corp,14.0,Low ESG Risk,0.6394720930232555,0.31275230769230766,0.4873388888888889,0.21843703703703707,0.5859,0.24351851851851852,0.4410516853932587,0.5929659090909092,0.5720966666666666,ORCL,0.09646017699115045,0.3848314606741573,0.10741233910341766,0.12003999169003843
264,Origo,22.5,Medium ESG Risk,0.5316846153846154,0.03446071428571429,0.5009444444444444,0.12310999999999998,0.0,-0.144,0.20266923076923077,0.45765,0.12635000000000002,ORIGO.IC,0.00011012583407079646,0.047752808988764044,0.017532179316466934,0.014568401371143659
265,oRo Co Ltd,23.3,Medium ESG Risk,0.572275,0.24735660377358487,0.13153958333333332,-0.15839166666666668,0.19524642857142857,0.4803826086956522,0.253555,0.39771358024691345,0.4612814814814815,3983.T,0.00012944399079646018,0.16853932584269662,0.10608078118064802,0.09862885634153942
266,OTSUKA CORP,23.8,Medium ESG Risk,0.5997438596491228,0.44703043478260873,0.327541935483871,0.38744000000000006,0.8848499999999999,0.544272727272727,0.30159387755102024,0.4229906976744186,0.394059210526316,OSUKF,0.0029614825345132744,0.2303370786516854,0.38038171327119397,0.4146411135348499
267,PagSeguro Digital Ltd,28.4,Medium ESG Risk,0.40206470588235294,0.43447647058823535,0.352375,0.031649999999999984,0.0,0.34956,0.46744677419354846,0.33129310344827584,0.41574464285714274,PAGS,0.002761741139823009,0.15168539325842698,0.05326231691078562,0.05145034797964059
268,Palo Alto Networks Inc,14.2,Low ESG Risk,0.6555072727272728,0.541678048780488,-0.10615714285714287,0.6174375,0.0,0.3516682926829268,0.4875103225806453,0.4484181818181817,0.46505212765957427,PANW,0.026864014725663715,0.1797752808988764,0.09254327563249001,0.08757271216370624
269,Paradox Interactive,15.9,Low ESG Risk,0.6316,0.044050000000000006,0.0,0.5127666666666667,0.0,0.38339302325581387,0.16971632653061225,0.2661146341463415,0.26281718750000016,PDX.ST,0.0009556613827433628,0.2050561797752809,0.18908122503328895,0.18950607665939545
270,Parsons Corp,20.2,Medium ESG Risk,0.572132,0.25941818181818177,0.3247333333333334,0.23995666666666665,0.4398333333333333,0.3626925925925925,0.49509215686274516,0.5393578313253012,0.3662547169811322,PSN,0.0017795415221238938,0.16292134831460675,0.10896582334664891,0.11459307156954399
271,"Paychex, Inc",17.6,Low ESG Risk,0.41568285714285724,0.17475533980582525,0.0,0.03389523809523814,0.0,0.37090384615384614,0.33585465838509293,0.3388150000000001,0.3010128571428572,PAYX,0.02233832438938053,0.17696629213483145,0.11118508655126498,0.09273397735535473
272,Paycom Software Inc,17.7,Low ESG Risk,0.4942549999999999,0.61025,0.7701333333333333,0.29927499999999996,0.0,0.6252428571428571,0.5846125,0.6362133333333332,0.578522222222222,PAYC,0.008739959617699114,0.033707865168539325,0.027075011096316024,0.023417212007894463
273,Paylocity Holding Corp,21.5,Medium ESG Risk,0.20478000000000002,0.0735,0.0,-0.40090000000000003,0.0,0.6068416666666666,0.6414874999999999,0.6519384615384616,0.6120324324324324,PCTY,0.005045030966371681,0.06741573033707865,0.025521526853084776,0.0214371039783941
274,PayPal Holdings Inc,16.4,Low ESG Risk,0.5640594202898551,0.49345578231292525,0.3488,0.45861176470588233,0.0,0.5759311475409836,0.423843076923077,0.46387887323943644,0.5357112244897956,PYPL,0.0584070796460177,0.14606741573033707,0.1841988459831336,0.18283863093383193
275,Penneo,24.0,Medium ESG Risk,0.6384749999999999,0.0,0.0,0.6112333333333333,0.0,0.322892,0.4309279999999999,0.3283404761904761,0.3029384105960265,PENNEO.CO,4.628156654867257e-05,0.21629213483146068,0.09409675987572126,0.09314298327620235
276,Persistent Systems Ltd,20.8,Medium ESG Risk,0.5516056179775283,0.39690000000000003,0.5369937499999999,0.23669583333333333,0.0,0.5377200000000002,0.40132893401015246,0.27687276119402976,0.3566213036565978,PERSISTENT.BO,0.0020933120389380533,0.8286516853932584,0.6759875721260542,0.6266100550534954
277,Pexip Holding,20.1,Medium ESG Risk,0.624348484848485,0.4489972222222224,-0.20825000000000002,0.35011111111111104,0.4404,0.43018,0.40956904761904767,0.46088461538461534,0.42303965517241376,PEXIP.OL,0.0001263334703982301,0.07303370786516854,0.04771415889924545,0.037511685883452786
278,POSCO ICT Co Ltd,25.0,Medium ESG Risk,0.44930204081632663,0.2844539915966383,0.13157230769230766,0.09292682926829271,-0.1416212121212121,0.27599794520547943,0.41363295454545473,0.44255822454308114,0.3761862745098034,022100.KQ,0.00033314635079646017,0.32865168539325845,0.3524189968930315,0.369825750493404
279,Proact IT Group,24.3,Medium ESG Risk,0.6929210526315789,0.0,0.0,0.1909,0.0,0.6589,0.511025925925926,0.406865,0.5077050000000001,PACT.ST,8.558208150442477e-05,0.03089887640449438,0.03395472703062583,0.03368131297392749
280,"Procore Technologies, Inc",22.5,Medium ESG Risk,0.5440818181818182,0.6844199999999999,0.3184666666666667,0.0,0.0,0.44375,0.3457352941176471,0.5140230769230769,0.6649529411764705,PCOR,0.003228674492035398,0.056179775280898875,0.029516200621393696,0.02336527474810429
281,Progress Software Corp,20.0,Medium ESG Risk,0.5574,0.0,0.0,0.0,0.0,0.6709499999999999,0.8102666666666667,0.9171999999999999,0.7845,PRGS,0.0008859770902654867,0.0056179775280898875,0.0039946737683089215,0.0046029396489041235
282,"PROS Holdings, Inc",22.7,Medium ESG Risk,0.5440818181818182,0.6844199999999999,0.3184666666666667,0.0,0.0,0.44375,0.3457352941176471,0.5140230769230769,0.6649529411764705,PRO,0.000592527178761062,0.056179775280898875,0.029516200621393696,0.02336527474810429
283,Prosus,17.8,Low ESG Risk,0.4617871794871788,0.22281562499999993,0.23154374999999996,0.3727819672131148,0.0,0.3868324626865672,0.3320776232616941,0.32947519142419573,0.353516426512968,PRX.AS,0.07345132743362832,0.6966292134831461,1.0,1.0
284,PSI Software AG,22.9,Medium ESG Risk,0.5926830188679248,0.6407399999999999,0.7127399999999999,0.514402857142857,0.0,0.2621575,0.19055428571428573,0.2297780645161291,0.18878590909090914,PSAN.DE,0.0003088435420353982,0.3202247191011236,0.2139369729249889,0.2176236106783006
285,PTC Inc,19.4,Low ESG Risk,0.6463473684210527,0.3155173913043478,0.7612,0.4639272727272727,0.0,-0.285275,0.5676152173913043,0.6565857142857142,0.5179958333333331,PTC,0.005381862173451327,0.06741573033707865,0.038837106080781184,0.033525501194556974
286,Pushpay Holdings Ltd,23.4,Medium ESG Risk,0.4956888888888888,0.44040000000000007,-0.4646,0.62036,0.0,0.3985138888888888,0.47737837837837827,0.42190241545893703,0.4214742553191489,PPH.NZ,0.00038759632061946905,0.30337078651685395,0.2039502885042166,0.20840474706554482
287,"Q2 Holdings, Inc",25.2,Medium ESG Risk,0.48663599999999996,0.3385285714285714,0.01492,0.20410000000000003,0.0,0.43827083333333333,0.3828543478260868,0.3400380952380952,0.48555,QTWO,0.0014881991362831859,0.15730337078651685,0.05969818020417222,0.05382647761504103
288,Qt Group,24.7,Medium ESG Risk,0.6143294117647059,0.6383666666666666,-0.04225000000000001,0.22005454545454545,0.0,0.849925,0.635094886363636,0.37998235294117644,0.6216249999999999,QTCOM.HE,0.0014941267915929203,0.10674157303370786,0.056369285397248114,0.05287213046639659
289,Qualys Inc,21.1,Medium ESG Risk,0.37625925925925924,0.5549,0.0,0.44476000000000004,0.0,0.44307669902912605,0.33704852071005914,0.3601943319838056,0.3349301369863014,QLYS,0.002375612488495575,0.5842696629213483,0.5379494007989347,0.5360509504518541
290,Quest Holdings,21.9,Medium ESG Risk,0.610642564102564,0.3535275362318841,0.36640588235294114,0.06423770491803281,-0.13427142857142854,0.42879887640449454,0.4540734246575345,0.5590920353982299,0.3820948717948716,QUEST.AT,3.522842031415929e-05,0.6629213483146067,0.3994673768308921,0.4766801703542121
291,Quotient Technology Inc,26.2,Medium ESG Risk,0.5328961538461537,0.21842499999999995,-0.4215,0.21604545454545454,0.4404,0.44344,0.414909589041096,0.32746923076923073,0.33843888888888896,QUOT,0.00025830408495575223,0.07584269662921349,0.0494895694629383,0.036141840656486963
292,"Rackspace Technology Global, Inc",22.0,Medium ESG Risk,0.544586440677966,0.10198979591836736,0.22916250000000002,0.00608235294117648,0.5423,0.21325,0.4659082474226801,0.5329970588235293,0.3478488888888889,RXT,0.0010270227256637169,0.09550561797752809,0.07767421216156237,0.0643567570374987
293,Rakus Co Ltd,29.5,Medium ESG Risk,0.6088684210526314,0.1561142857142857,0.0,0.1366,0.0,0.6118500000000001,0.5167777777777778,0.53305,0.5669206896551724,3923.T,0.0011945512597345133,0.0898876404494382,0.04860186418109188,0.04771735743222188
294,"Rakuten Group, Inc",22.9,Medium ESG Risk,0.45143636363636364,0.46066,0.0,0.1366,0.0,0.6322588235294117,0.3871833333333332,0.3241901960784313,0.3453149999999999,RKUNY,0.00561375512920354,0.07584269662921349,0.07833999112294718,0.07715279941830269
295,"Razer, Inc",26.0,Medium ESG Risk,0.41920277777777776,0.1318888888888889,0.39504285714285714,-0.007406896551724154,-0.34571250000000003,0.45885903614457835,0.27937222222222213,0.29149468599033806,0.44460284974093284,1337.HK,0.0013018461477876107,0.42134831460674155,0.26498002663115844,0.29197179806793394
296,Readly International,26.6,Medium ESG Risk,0.39230769230769236,0.0794047619047619,0.1743111111111111,-0.06808181818181817,-0.659,0.3055508474576271,0.33160256410256406,0.20205490196078427,0.30108882978723395,READ.ST,1.4193139048672566e-05,0.3258426966292135,0.29449622725255215,0.2859925210345902
297,Redbubble Ltd,16.0,Low ESG Risk,0.4962117647058823,0.30480416666666665,0.9413,0.39232666666666666,0.0,0.5401873417721517,0.46659696969696973,0.3348504132231404,0.42019639344262283,RDBBF,0.00014162265486725663,0.18820224719101122,0.2010652463382157,0.2232198504206918
